"","URL","Rate","NameResort","Stars","Km.Freeride","Continent","Country","State.Province","Altitude","Easy","Intermediate","Difficult","Adult","Currency","Ski.resort.size","Slope.offering..variety.of.runs.","Lifts.and.cable.cars","Snow.reliability","Access..on.site.parking.","Orientation..trail.map..information.boards..sign.postings..","Cleanliness.and.hygiene","Environmentally.friendly.ski.operation","Mountain.restaurants..ski.huts..gastronomy.","Après.ski","Accommodation.offering.directly.at.the.slopes.and.lifts","Families.and.children","Beginners","Snow.parks","Cross.country.skiing.and.trails","country","latitude","longitude","Total.Kms"
"2564","http://www.skiresort.info/ski-resort/ostrelj-bosanski-petrovac/",0,"ostrelj-bosanski-petrovac",0,0,"Europe","Bosnia and Herzegovina","Federation of Bosnia and Herzegovina",1210,1.5,0.5,0,"0","-","",0,"",0,"","","","","","","","","","","","BA",43.915886,17.679076,2
"2565","http://www.skiresort.info/ski-resort/pridolci/",1.3,"pridolci",0,0,"Europe","Bosnia and Herzegovina","Federation of Bosnia and Herzegovina",1300,0.1,1,0,"17","Bosnia convertible mark","1,3",1.3,"1,4",0,"","","","","","","","","","","","BA",43.915886,17.679076,1
"2566","http://www.skiresort.info/ski-resort/radusa/",1.7,"radusa",0,0,"Europe","Bosnia and Herzegovina","Federation of Bosnia and Herzegovina",1757,1,5,0.6,"25","Bosnia convertible mark","1,7",1.9,"2,7",0,"","","","","","","","","","","","BA",43.915886,17.679076,6
"2567","http://www.skiresort.info/ski-resort/rogatica/",0,"rogatica",0,0,"Europe","Bosnia and Herzegovina","Bosnia and Herzegovina",0,0,0,0,"0","-","",0,"",0,"","","","","","","","","","","","BA",43.915886,17.679076,0
"2568","http://www.skiresort.info/ski-resort/rostovo/",1.5,"rostovo",0,0,"Europe","Bosnia and Herzegovina","Federation of Bosnia and Herzegovina",1118,2.5,1.5,0,"18","Bosnia convertible mark","1,5",1.5,"1,5",0,"","","","","","","","","","","","BA",43.915886,17.679076,4
"2569","http://www.skiresort.info/ski-resort/stozer-vrana-kupres/",0,"stozer-vrana-kupres",0,0,"Europe","Bosnia and Herzegovina","Federation of Bosnia and Herzegovina",1708,0,0,0,"30","Bosnia convertible mark","",0,"",0,"","","","","","","","","","","","BA",43.915886,17.679076,0
"2570","http://www.skiresort.info/ski-resort/vlasic/",2,"vlasic",0,0,"Europe","Bosnia and Herzegovina","Federation of Bosnia and Herzegovina",1520,6,3,0.5,"27","Bosnia convertible mark","2,0",2.2,"1,5",0,"","","","","","","","","","","","BA",43.915886,17.679076,9
"2571","http://www.skiresort.info/ski-resort/spindleruv-mlyn/",3.7,". Špindlerův Mlýn",2,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",1235,7.2,14.7,3.7,"890","Czech koruna","3,0",3,"4,0",4,"3,0","4,0","4,0","5,0","4,0","4,0","3,0","4,0","4,0","4,0","4,0","CZ",49.817492,15.472962,25
"2572","http://www.skiresort.info/ski-resort/keilberg-klinovec/",3.3,". Keilberg (Klínovec)",2,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",1244,8.4,6.9,3.7,"750","Czech koruna","2,0",3,"3,0",4,"4,0","3,0","3,0","3,0","3,0","2,0","3,0","4,0","3,0","3,0","3,0","CZ",49.817492,15.472962,19
"2573","http://www.skiresort.info/ski-resort/lipno/",3.2,". Lipno",1,0,"Europe","Czech Republic","South Bohemian Region (Jihocesky kraj)",900,9.2,2.1,0.5,"750","Czech koruna","2,0",2,"4,0",3,"3,0","4,0","4,0","2,0","3,0","4,0","3,0","5,0","5,0","4,0","3,0","CZ",49.817492,15.472962,11
"2574","http://www.skiresort.info/ski-resort/kouty-nad-desnou/",2.9,"kouty-nad-desnou",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",1095,5.5,5.3,0.7,"650","Czech koruna","2,2",2.4,"3,6",0,"","","","","","","","","","","","CZ",49.817492,15.472962,11
"2575","http://www.skiresort.info/ski-resort/horni-domky-lysa-hora/",2.9,"horni-domky-lysa-hora",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",1315,7.6,4.7,1.4,"650","Czech koruna","2,3",2.6,"3,3",0,"","","","","","","","","","","","CZ",49.817492,15.472962,13
"2576","http://www.skiresort.info/ski-resort/cerna-hora-janske-lazne/",2.9,"cerna-hora-janske-lazne",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",1260,2,14.5,1,"850","Czech koruna","2,4",2.6,"3,6",0,"","","","","","","","","","","","CZ",49.817492,15.472962,17
"2577","http://www.skiresort.info/ski-resort/plesivec-abertamy/",2.8,"plesivec-abertamy",0,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",1028,10,1.1,0.9,"620","Czech koruna","2,1",2.3,"3,8",0,"","","","","","","","","","","","CZ",49.817492,15.472962,12
"2578","http://www.skiresort.info/ski-resort/jachymov-stred/",1,". Jáchymov Střed",2,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",890,1.3,0.9,0.7,"300","Czech koruna","1,0",3,"1,0",2,"4,0","1,0","3,0","3,0","2,0","1,0","1,0","2,0","2,0","1,0","1,0","CZ",49.817492,15.472962,2
"2579","http://www.skiresort.info/ski-resort/novako-bozi-dar/",1,". Novako – Boží Dar",1,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",1090,0.5,0,0,"290","Czech koruna","1,0",1,"1,0",3,"4,0","1,0","3,0","3,0","2,0","1,0","2,0","4,0","4,0","1,0","3,0","CZ",49.817492,15.472962,0
"2580","http://www.skiresort.info/ski-resort/aldrov-vitkovice-witkowitz/",1.5,"aldrov-vitkovice-witkowitz",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",733,1,1.5,0.5,"450","Czech koruna","1,5",1.8,"2,7",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2581","http://www.skiresort.info/ski-resort/alpalouka/",0,"alpalouka",0,0,"Europe","Czech Republic","Plzen Region (Plzensky kraj)",1010,0.9,0,0,"360","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2582","http://www.skiresort.info/ski-resort/alsovka-medenec/",1.3,"alsovka-medenec",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",771,0.6,0.8,0,"300","Czech koruna","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2583","http://www.skiresort.info/ski-resort/annaberg-andelska-hora/",1.3,"annaberg-andelska-hora",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",861,0.9,0.6,0,"360","Czech koruna","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2584","http://www.skiresort.info/ski-resort/annaberg-sucha-rudna/",1.3,"annaberg-sucha-rudna",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",761,1.1,0.4,0,"350","Czech koruna","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2585","http://www.skiresort.info/ski-resort/arrakis-zacler-prkenny-dul/",0,"arrakis-zacler-prkenny-dul",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",830,4,0.5,0.5,"430","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,5
"2586","http://www.skiresort.info/ski-resort/as/",0,"as",0,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",750,1,0.8,0,"180","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2587","http://www.skiresort.info/ski-resort/avalanche-dolni-moravice/",1.5,"avalanche-dolni-moravice",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",700,3.5,0,0,"0","-","1,5",1,"2,6",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2588","http://www.skiresort.info/ski-resort/bavorak-korenov/",1.1,"bavorak-korenov",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",825,0.4,0,0,"0","-","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2589","http://www.skiresort.info/ski-resort/bedrichov/",1.5,"bedrichov",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",802,4,0.5,0,"400","Czech koruna","1,5",1.5,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,4
"2590","http://www.skiresort.info/ski-resort/bedrichovka/",1.1,"bedrichovka",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",850,0.5,0,0,"350","Czech koruna","1,1",1,"1,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2591","http://www.skiresort.info/ski-resort/benecko/",1.7,"benecko",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",970,2.8,1.7,1,"470","Czech koruna","1,7",2,"2,1",0,"","","","","","","","","","","","CZ",49.817492,15.472962,5
"2592","http://www.skiresort.info/ski-resort/bila/",1.7,"bila",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",774,2.9,2.7,0,"480","Czech koruna","1,7",1.7,"2,3",0,"","","","","","","","","","","","CZ",49.817492,15.472962,5
"2593","http://www.skiresort.info/ski-resort/bile-karpaty-mikulcin-vrch/",1.3,"bile-karpaty-mikulcin-vrch",0,0,"Europe","Czech Republic","Zlin Region (Zlinsky kraj)",785,0.6,0.9,0,"0","-","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2594","http://www.skiresort.info/ski-resort/biocel-zlatnik/",1.3,"biocel-zlatnik",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",726,0.3,0.9,0,"300","Czech koruna","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2595","http://www.skiresort.info/ski-resort/bosino/",1.1,"bosino",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",662,0,0.4,0,"200","Czech koruna","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2596","http://www.skiresort.info/ski-resort/bournak/",0,"bournak",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",869,2,3.8,1,"440","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,6
"2597","http://www.skiresort.info/ski-resort/bozi-dar-neklid/",2,"bozi-dar-neklid",0,2,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",1135,2.2,3.7,0.3,"550","Czech koruna","2,0",3,"2,0",3,"4,0","2,0","3,0","3,0","2,0","2,0","2,0","2,0","2,0","3,0","3,0","CZ",49.817492,15.472962,6
"2598","http://www.skiresort.info/ski-resort/brandov/",1.1,"brandov",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",640,0.5,0,0,"0","-","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2599","http://www.skiresort.info/ski-resort/branna/",1.3,"branna",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",750,1.1,1.1,0,"440","Czech koruna","1,3",1.3,"2,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2600","http://www.skiresort.info/ski-resort/bret-prkenny-dul/",0,"bret-prkenny-dul",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",597,1.9,0.4,0,"350","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2601","http://www.skiresort.info/ski-resort/brnenka-vernirovice/",0,"brnenka-vernirovice",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",723,2.6,0.4,0,"290","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2602","http://www.skiresort.info/ski-resort/bublava-bleiberg/",1.7,"bublava-bleiberg",0,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",805,2.3,2.3,0.5,"450","Czech koruna","1,7",2,"2,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,5
"2603","http://www.skiresort.info/ski-resort/bukova-hora-cenkovicecervena-voda/",1.9,"bukova-hora-cenkovicecervena-voda",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",958,2.5,6,0,"600","Czech koruna","1,9",1.9,"3,6",0,"","","","","","","","","","","","CZ",49.817492,15.472962,8
"2604","http://www.skiresort.info/ski-resort/burov/",1.3,"burov",0,0,"Europe","Czech Republic","Zlin Region (Zlinsky kraj)",608,0.6,0.5,0,"260","Czech koruna","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2605","http://www.skiresort.info/ski-resort/cartak-solan-sedlo/",0,"cartak-solan-sedlo",0,0,"Europe","Czech Republic","Zlin Region (Zlinsky kraj)",861,2,1.2,0,"50","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2606","http://www.skiresort.info/ski-resort/celnica-trestik/",0,"celnica-trestik",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",925,0.6,0,0,"250","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2607","http://www.skiresort.info/ski-resort/cerinek/",0,"cerinek",0,0,"Europe","Czech Republic","Vysocina Region (Kraj Vysocina)",750,0.8,0,0,"280","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2608","http://www.skiresort.info/ski-resort/cerna-ricka/",1.3,"cerna-ricka",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",788,1.5,1,0,"390","Czech koruna","1,3",1.3,"1,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2609","http://www.skiresort.info/ski-resort/cerna-voda/",0,"cerna-voda",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",800,0.8,0,0,"220","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2610","http://www.skiresort.info/ski-resort/cerny-dul/",1.9,"cerny-dul",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",865,4.3,2.9,0,"750","Czech koruna","1,9",1.9,"3,2",0,"","","","","","","","","","","","CZ",49.817492,15.472962,7
"2611","http://www.skiresort.info/ski-resort/certak-vaclavov-u-bruntalu-ski-karlov/",1.3,"certak-vaclavov-u-bruntalu-ski-karlov",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",810,1.3,0.7,0,"250","Czech koruna","1,3",1.3,"3,0",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2612","http://www.skiresort.info/ski-resort/certova-hora-harrachov/",1.9,"certova-hora-harrachov",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",1020,3.7,3,1.3,"690","Czech koruna","1,9",2.2,"2,9",0,"","","","","","","","","","","","CZ",49.817492,15.472962,8
"2613","http://www.skiresort.info/ski-resort/cervena-liska-potucky/",0,"cervena-liska-potucky",0,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",872,0.4,0,0,"150","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2614","http://www.skiresort.info/ski-resort/cervenohorske-sedlo/",1.5,"cervenohorske-sedlo",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",1164,1.3,1.8,0.8,"550","Czech koruna","1,5",1.8,"2,2",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2615","http://www.skiresort.info/ski-resort/ceske-petrovice/",1.3,"ceske-petrovice",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",729,1.7,1,0,"340","Czech koruna","1,3",1.3,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2616","http://www.skiresort.info/ski-resort/ceske-zleby/",1.3,"ceske-zleby",0,0,"Europe","Czech Republic","South Bohemian Region (Jihocesky kraj)",990,1,0,0,"0","-","1,3",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2617","http://www.skiresort.info/ski-resort/cesky-jiretin/",1.5,"cesky-jiretin",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",800,1.5,2,0,"300","Czech koruna","1,5",1.5,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2618","http://www.skiresort.info/ski-resort/chata-cihalka/",0,"chata-cihalka",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",820,0.3,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2619","http://www.skiresort.info/ski-resort/chata-juraska/",0,"chata-juraska",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",750,0.4,0,0,"310","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2620","http://www.skiresort.info/ski-resort/chata-na-losenici-popelna-nicov/",0,"chata-na-losenici-popelna-nicov",0,0,"Europe","Czech Republic","South Bohemian Region (Jihocesky kraj)",920,0.2,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2621","http://www.skiresort.info/ski-resort/chata-pod-klinem-ramzova/",0,"chata-pod-klinem-ramzova",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",850,1,0.5,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2622","http://www.skiresort.info/ski-resort/chotoun/",0,"chotoun",0,0,"Europe","Czech Republic","Central Bohemia (Stredni Cechy)",440,0.4,0,0,"350","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2623","http://www.skiresort.info/ski-resort/cihadlo/",1.1,"cihadlo",0,0,"Europe","Czech Republic","South Bohemian Region (Jihocesky kraj)",638,0,0.4,0,"250","Czech koruna","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2624","http://www.skiresort.info/ski-resort/dalecin/",0,"dalecin",0,0,"Europe","Czech Republic","Vysocina Region (Kraj Vysocina)",625,1.5,1,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2625","http://www.skiresort.info/ski-resort/davidovy-boudy/",1.3,"davidovy-boudy",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",1217,0,1.5,0,"890","Czech koruna","1,3",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2626","http://www.skiresort.info/ski-resort/destne/",1.5,"destne",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",850,2.2,0.9,1.4,"470","Czech koruna","1,5",1.8,"3,0",0,"","","","","","","","","","","","CZ",49.817492,15.472962,4
"2627","http://www.skiresort.info/ski-resort/disko-island-planned/",0,"disko-island-planned",0,0,"Europe","Czech Republic","Czech Republic",0,0,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2628","http://www.skiresort.info/ski-resort/dlouhonovice/",0,"dlouhonovice",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",480,0.7,0,0,"270","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2629","http://www.skiresort.info/ski-resort/dolni-dvur/",1.3,"dolni-dvur",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",760,0.6,0.9,0,"370","Czech koruna","1,3",1.3,"1,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2630","http://www.skiresort.info/ski-resort/dolni-lomna-armada/",0,"dolni-lomna-armada",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",660,1,0.9,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2631","http://www.skiresort.info/ski-resort/dolni-morava-kralicky-sneznik/",2.1,"dolni-morava-kralicky-sneznik",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",1232,6.4,3.7,0.6,"670","Czech koruna","2,1",2.3,"3,1",0,"","","","","","","","","","","","CZ",49.817492,15.472962,10
"2632","http://www.skiresort.info/ski-resort/eduard-jachymov/",0,"eduard-jachymov",0,0,"Europe","Czech Republic","Karlovy Vary Region (Karlovarsky kraj)",918,0.3,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2633","http://www.skiresort.info/ski-resort/elza-ski-vejprty/",0,"elza-ski-vejprty",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",940,0.8,0,0,"320","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2634","http://www.skiresort.info/ski-resort/filipov/",0,"filipov",0,0,"Europe","Czech Republic","South Moravian Region (Jihomoravsky kraj)",450,0.5,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2635","http://www.skiresort.info/ski-resort/filipovice-skipark/",0,"filipovice-skipark",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",870,1.6,1,0,"500","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2636","http://www.skiresort.info/ski-resort/frymburk-svata-marta/",0,"frymburk-svata-marta",0,0,"Europe","Czech Republic","South Bohemian Region (Jihocesky kraj)",832,1.3,0,0,"300","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2637","http://www.skiresort.info/ski-resort/gansberg/",1.1,"gansberg",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",630,0.3,0,0,"0","-","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2638","http://www.skiresort.info/ski-resort/grun-ski-park-stare-hamry/",0,"grun-ski-park-stare-hamry",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",920,1.5,2.6,0.2,"460","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,4
"2639","http://www.skiresort.info/ski-resort/grun-stare-hamry/",0,"grun-stare-hamry",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",825,0.3,0,0,"230","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2640","http://www.skiresort.info/ski-resort/hamry-bystre/",1.1,"hamry-bystre",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",615,0.4,0,0,"250","Czech koruna","1,1",1,"1,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2641","http://www.skiresort.info/ski-resort/hartman/",0,"hartman",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",711,1,0.6,0.5,"320","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,2
"2642","http://www.skiresort.info/ski-resort/hartmanice/",0,"hartmanice",0,0,"Europe","Czech Republic","Plzen Region (Plzensky kraj)",870,1,0.7,0,"360","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2643","http://www.skiresort.info/ski-resort/harusak-nove-mesto-na-morave/",0,"harusak-nove-mesto-na-morave",0,0,"Europe","Czech Republic","Vysocina Region (Kraj Vysocina)",734,0.5,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2644","http://www.skiresort.info/ski-resort/heipark-tosovice/",0,"heipark-tosovice",0,0,"Europe","Czech Republic","Moravian-Silesian Region (Moravskoslezsky kraj)",450,0.9,0.3,0,"300","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2645","http://www.skiresort.info/ski-resort/herlikovice-bubakov/",2.1,"herlikovice-bubakov",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",1019,6.4,4,2,"590","Czech koruna","2,1",2.4,"2,6",0,"","","","","","","","","","","","CZ",49.817492,15.472962,12
"2646","http://www.skiresort.info/ski-resort/hlinsko/",0,"hlinsko",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",650,0.3,0.5,0.2,"330","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2647","http://www.skiresort.info/ski-resort/hlubocky/",1.3,"hlubocky",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",374,0.7,1,0,"400","Czech koruna","1,3",1.3,"2,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2648","http://www.skiresort.info/ski-resort/hluboka-u-liberce/",0,"hluboka-u-liberce",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",614,0.6,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2649","http://www.skiresort.info/ski-resort/hluboka-u-trhove-kamenice/",1.1,"hluboka-u-trhove-kamenice",0,0,"Europe","Czech Republic","Pardubice Region (Pardubicky kraj)",580,0.5,0,0,"250","Czech koruna","1,1",1,"1,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2650","http://www.skiresort.info/ski-resort/hodkovice-nad-mohelkou/",1.3,"hodkovice-nad-mohelkou",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",510,0.7,0.4,0.5,"230","Czech koruna","1,3",1.7,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2651","http://www.skiresort.info/ski-resort/hodonin/",0,"hodonin",0,0,"Europe","Czech Republic","South Moravian Region (Jihomoravsky kraj)",600,0.1,0.6,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2652","http://www.skiresort.info/ski-resort/homole-ponikla/",0,"homole-ponikla",0,0,"Europe","Czech Republic","Liberec Region (Liberecky kraj)",670,2.5,1,0,"320","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,3
"2653","http://www.skiresort.info/ski-resort/hora-svate-kateriny-st-katharinaberg/",1.1,"hora-svate-kateriny-st-katharinaberg",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",683,0,0.3,0,"0","-","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2654","http://www.skiresort.info/ski-resort/horal/",1.1,"horal",0,0,"Europe","Czech Republic","Zlin Region (Zlinsky kraj)",680,0.3,0,0,"0","-","1,1",1,"1,4",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2655","http://www.skiresort.info/ski-resort/horice-blansko/",0,"horice-blansko",0,0,"Europe","Czech Republic","South Moravian Region (Jihomoravsky kraj)",560,0.4,0,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2656","http://www.skiresort.info/ski-resort/horni-halze-medenec/",0,"horni-halze-medenec",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",860,0.5,0.2,0,"0","-","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2657","http://www.skiresort.info/ski-resort/horni-marsov/",1.1,"horni-marsov",0,0,"Europe","Czech Republic","Hradec Kralove Region (Kralovehradecky kraj)",660,0.4,0,0,"0","-","1,1",1,"1,5",0,"","","","","","","","","","","","CZ",49.817492,15.472962,0
"2658","http://www.skiresort.info/ski-resort/horni-podluzi/",0,"horni-podluzi",0,0,"Europe","Czech Republic","Usti nad Labem Region (Ustecky kraj)",570,1.9,0,0,"400","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
"2659","http://www.skiresort.info/ski-resort/horni-udoli/",0,"horni-udoli",0,0,"Europe","Czech Republic","Olomouc Region (Olomoucky kraj)",780,1.5,0,0,"290","Czech koruna","",0,"",0,"","","","","","","","","","","","CZ",49.817492,15.472962,1
